name,-ckpt-loop-counter-1.aot,-ckpt-loop-counter-4.aot,-ckpt-loop-counter-8.aot,-ckpt-loop-counter-16.aot,-ckpt-loop-counter-20.aot,-ckpt-loop-counter-30.aot,.aot
OMP_NUM_THREADS=4 cc_sv,0.002765,0.002997,0.003243,0.003091,0.003117,0.002349,0.002855
OMP_NUM_THREADS=4 cc_sv,55.518297,30.616153,28.063836,34.757202,33.32949,36.703487,21.959808
OMP_NUM_THREADS=4 cc_sv,0.083384,0.070945,0.069277,0.061912,0.073315,0.061608,0.061137
OMP_NUM_THREADS=4 pr,53.712278,44.585416,41.816872,44.309624,43.583806,40.835491,30.492031
OMP_NUM_THREADS=4 pr,55.047649,52.503442,45.557201,45.562201,47.529934,44.349374,41.981824
OMP_NUM_THREADS=4 pr,321.755249,307.818629,307.209348,296.564255,301.648769,320.40126,281.112398
OMP_NUM_THREADS=4 pr,15.488448,11.451279,10.805252,11.102198,16.674916,12.922584,7.097906
OMP_NUM_THREADS=4 pr,13.969238,9.734655,9.946284,10.630981,10.247889,9.148989,10.628505
OMP_NUM_THREADS=4 pr,525.38672,435.315651,420.338884,425.216941,410.933254,436.105607,331.682861
OMP_NUM_THREADS=4 pr,122.596389,101.857107,99.238541,102.195812,108.97136,109.332904,78.031058
OMP_NUM_THREADS=4 pr,78.031058,211.07151,200.000743,208.249176,209.29093,199.518841,179.674176
OMP_NUM_THREADS=4 pr,282.999184,241.619274,229.376384,251.509409,253.335753,238.093649,211.933006
OMP_NUM_THREADS=4 pr,154.670522,111.077675,99.905248,114.841416,100.767949,117.837633,83.104932
OMP_NUM_THREADS=4 pr_spmv,176.373515,162.494012,138.842469,138.617276,115.76811,128.930304,88.209824
OMP_NUM_THREADS=4 pr_spmv,425.850114,416.472338,403.256036,404.963281,407.120445,386.514149,314.173465
OMP_NUM_THREADS=4 pr_spmv,57.130286,50.209465,52.403926,50.941208,49.684884,50.843042,39.687629
OMP_NUM_THREADS=4 pr_spmv,113.119613,96.615698,105.945962,104.733652,111.726096,106.926067,109.096077
OMP_NUM_THREADS=4 pr_spmv,66.45976,51.913728,46.892515,47.273716,44.623402,54.84543,35.847071
OMP_NUM_THREADS=4 pr_spmv,0.004636,0.002136,0.003156,0.002742,0.002515,0.002505,0.003407
OMP_NUM_THREADS=4 pr_spmv,63.461541,34.080772,37.761695,31.552991,31.892202,30.654404,19.634083
OMP_NUM_THREADS=4 pr_spmv,0.069063,0.063283,0.05968,0.054416,0.06585,0.068732,0.047891
OMP_NUM_THREADS=4 pr_spmv,51.357162,41.047671,48.48734,40.45525,39.837587,43.999587,34.161131
OMP_NUM_THREADS=4 pr_spmv,51.312115,44.822271,44.959473,46.165753,46.857051,44.614613,44.046373
OMP_NUM_THREADS=4 sssp,317.853638,310.363492,297.025688,302.00492,305.514038,303.331268,288.310771
OMP_NUM_THREADS=4 sssp,13.459813,15.471551,11.511412,12.656528,13.723814,13.963551,9.781975
OMP_NUM_THREADS=4 sssp,14.577469,10.829176,9.990717,10.849543,11.565328,10.492803,10.600053
OMP_NUM_THREADS=4 sssp,564.155181,456.017147,438.184998,438.184998,428.39621,428.39621,428.39621
OMP_NUM_THREADS=4 sssp,131.753518,98.445919,99.9619,96.360349,97.188925,108.500601,76.751462
